coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,rain,snow
"{'lon': 20.2251, 'lat': 67.8557}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': -7.49, 'feels_like': -14.49, 'temp_min': -7.49, 'temp_max': -7.49, 'pressure': 1019, 'humidity': 58}",10000.0,"{'speed': 6.69, 'deg': 220}",{'all': 0},1710685200,"{'type': 1, 'id': 1771, 'country': 'SE', 'sunrise': 1710651020, 'sunset': 1710693867}",3600,605155,Kiruna,200,,
"{'lon': -117.0333, 'lat': 32.3333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 8.82, 'feels_like': 7.29, 'temp_min': 7.51, 'temp_max': 11.73, 'pressure': 1018, 'humidity': 79, 'sea_level': 1018, 'grnd_level': 1006}",10000.0,"{'speed': 2.7, 'deg': 31, 'gust': 3.06}",{'all': 1},1710685091,"{'type': 1, 'id': 7164, 'country': 'MX', 'sunrise': 1710683702, 'sunset': 1710727056}",-25200,3988392,Rosarito,200,,
"{'lon': 31.7669, 'lat': -2.6378}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 28.32, 'feels_like': 29.13, 'temp_min': 28.32, 'temp_max': 28.32, 'pressure': 1008, 'humidity': 53, 'sea_level': 1008, 'grnd_level': 887}",10000.0,"{'speed': 4.3, 'deg': 206, 'gust': 5}",{'all': 48},1710685346,"{'country': 'TZ', 'sunrise': 1710647861, 'sunset': 1710691487}",10800,160552,Chato,200,,
"{'lon': 52.8, 'lat': 43.3}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 6.32, 'feels_like': 1.86, 'temp_min': 6.32, 'temp_max': 6.32, 'pressure': 1020, 'humidity': 68, 'sea_level': 1020, 'grnd_level': 1000}",10000.0,"{'speed': 8.09, 'deg': 290, 'gust': 9.67}",{'all': 18},1710685346,"{'country': 'KZ', 'sunrise': 1710643032, 'sunset': 1710686223}",18000,607610,Zhangaözen,200,,
"{'lon': 40.2064, 'lat': 29.9697}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 31.76, 'feels_like': 29.61, 'temp_min': 31.76, 'temp_max': 31.76, 'pressure': 1010, 'humidity': 16, 'sea_level': 1010, 'grnd_level': 942}",10000.0,"{'speed': 4.75, 'deg': 145, 'gust': 6.37}",{'all': 69},1710685346,"{'type': 1, 'id': 7431, 'country': 'SA', 'sunrise': 1710645988, 'sunset': 1710689311}",10800,102527,Sakakah,200,,
"{'lon': -73.9662, 'lat': 40.7834}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 11.68, 'feels_like': 10.52, 'temp_min': 10.34, 'temp_max': 13.3, 'pressure': 1003, 'humidity': 62}",10000.0,"{'speed': 4.63, 'deg': 240}",{'all': 100},1710685346,"{'type': 1, 'id': 5141, 'country': 'US', 'sunrise': 1710673408, 'sunset': 1710716682}",-14400,5125771,Manhattan,200,,
"{'lon': 119.9001, 'lat': -2.9627}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 20.41, 'feels_like': 21.01, 'temp_min': 20.41, 'temp_max': 20.41, 'pressure': 1014, 'humidity': 96, 'sea_level': 1014, 'grnd_level': 889}",10000.0,"{'speed': 1.03, 'deg': 349, 'gust': 0.89}",{'all': 100},1710685346,"{'country': 'ID', 'sunrise': 1710626711, 'sunset': 1710670343}",28800,1629974,Malango,200,,
"{'lon': -76.726, 'lat': 34.7229}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 18.77, 'feels_like': 18.87, 'temp_min': 16.68, 'temp_max': 22, 'pressure': 1008, 'humidity': 83}",10000.0,"{'speed': 6.17, 'deg': 240}",{'all': 75},1710685346,"{'type': 2, 'id': 2035286, 'country': 'US', 'sunrise': 1710674046, 'sunset': 1710717368}",-14400,4480153,Morehead City,200,,
"{'lon': 60.4206, 'lat': 60.6911}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 2.24, 'feels_like': -1.82, 'temp_min': 2.24, 'temp_max': 2.88, 'pressure': 1006, 'humidity': 90}",10000.0,"{'speed': 4.47, 'deg': 226, 'gust': 12.96}",{'all': 100},1710685347,"{'type': 2, 'id': 2087933, 'country': 'RU', 'sunrise': 1710641322, 'sunset': 1710684276}",18000,1505260,Ivdel',200,,
"{'lon': 81.2335, 'lat': 8.5711}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.13, 'feels_like': 30.51, 'temp_min': 28.13, 'temp_max': 28.13, 'pressure': 1012, 'humidity': 67, 'sea_level': 1012, 'grnd_level': 1011}",10000.0,"{'speed': 4.9, 'deg': 104, 'gust': 5.7}",{'all': 2},1710685092,"{'country': 'LK', 'sunrise': 1710636049, 'sunset': 1710679561}",19800,1226260,Trincomalee,200,,
"{'lon': 150.6333, 'lat': -26.75}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 22.79, 'feels_like': 23.29, 'temp_min': 22.79, 'temp_max': 22.79, 'pressure': 1015, 'humidity': 83}",10000.0,"{'speed': 0.89, 'deg': 317, 'gust': 3.13}",{'all': 45},1710685347,"{'type': 2, 'id': 2038463, 'country': 'AU', 'sunrise': 1710705597, 'sunset': 1710749472}",36000,2171596,Chinchilla,200,,
"{'lon': -149.2833, 'lat': -17.75}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 24.93, 'feels_like': 25.49, 'temp_min': 24.48, 'temp_max': 24.93, 'pressure': 1010, 'humidity': 77, 'sea_level': 1010, 'grnd_level': 991}",10000.0,"{'speed': 0.54, 'deg': 88, 'gust': 0.74}",{'all': 47},1710685347,"{'type': 1, 'id': 7318, 'country': 'PF', 'sunrise': 1710691230, 'sunset': 1710735004}",-36000,4034745,Afaahiti,200,{'1h': 0.19},
"{'lon': 152.9167, 'lat': -31.4333}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 19.38, 'feels_like': 19.75, 'temp_min': 19.38, 'temp_max': 19.38, 'pressure': 1015, 'humidity': 91, 'sea_level': 1015, 'grnd_level': 1014}",10000.0,"{'speed': 3.22, 'deg': 352, 'gust': 4.9}",{'all': 91},1710685347,"{'type': 2, 'id': 2037918, 'country': 'AU', 'sunrise': 1710705014, 'sunset': 1710748959}",39600,2152659,Port Macquarie,200,,
"{'lon': -2.2405, 'lat': 4.8699}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 30.76, 'feels_like': 36.68, 'temp_min': 30.76, 'temp_max': 30.76, 'pressure': 1008, 'humidity': 69, 'sea_level': 1008, 'grnd_level': 1006}",10000.0,"{'speed': 3.92, 'deg': 218, 'gust': 3.5}",{'all': 51},1710685347,"{'country': 'GH', 'sunrise': 1710656058, 'sunset': 1710699611}",0,2303611,Esim,200,,
"{'lon': -67.5278, 'lat': -14.4413}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 29.85, 'feels_like': 34.22, 'temp_min': 29.85, 'temp_max': 29.85, 'pressure': 1011, 'humidity': 68, 'sea_level': 1011, 'grnd_level': 976}",10000.0,"{'speed': 1.37, 'deg': 343, 'gust': 3.73}",{'all': 99},1710685092,"{'country': 'BO', 'sunrise': 1710671626, 'sunset': 1710715374}",-14400,3906209,Rurrenabaque,200,,
"{'lon': -118.8101, 'lat': 34.005}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 9.71, 'feels_like': 9.02, 'temp_min': 8.17, 'temp_max': 12.15, 'pressure': 1017, 'humidity': 88}",10000.0,"{'speed': 1.81, 'deg': 51, 'gust': 1.8}",{'all': 63},1710685092,"{'type': 2, 'id': 2020689, 'country': 'US', 'sunrise': 1710684134, 'sunset': 1710727477}",-25200,5369906,Malibu,200,,
"{'lon': -71.3436, 'lat': -29.9533}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 15.85, 'feels_like': 15.79, 'temp_min': 15.85, 'temp_max': 15.85, 'pressure': 1013, 'humidity': 88}",8000.0,"{'speed': 1.03, 'deg': 0}",{'all': 100},1710685328,"{'type': 1, 'id': 8514, 'country': 'CL', 'sunrise': 1710672434, 'sunset': 1710716397}",-10800,3893629,Coquimbo,200,,
"{'lon': -111.9333, 'lat': 28.8333}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 15.27, 'feels_like': 14.39, 'temp_min': 15.27, 'temp_max': 15.27, 'pressure': 1016, 'humidity': 59, 'sea_level': 1016, 'grnd_level': 1015}",10000.0,"{'speed': 5.94, 'deg': 333, 'gust': 8.12}",{'all': 71},1710685347,"{'country': 'MX', 'sunrise': 1710682467, 'sunset': 1710725844}",-25200,4017728,Bahía de Kino,200,,
"{'lon': -42.6883, 'lat': -6.2378}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 31.04, 'feels_like': 35.98, 'temp_min': 31.04, 'temp_max': 31.04, 'pressure': 1012, 'humidity': 64, 'sea_level': 1012, 'grnd_level': 988}",10000.0,"{'speed': 1.64, 'deg': 107, 'gust': 3.23}",{'all': 100},1710685347,"{'country': 'BR', 'sunrise': 1710665710, 'sunset': 1710709370}",-10800,3390700,Regeneração,200,,
"{'lon': 34.9719, 'lat': 32.7617}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 19.11, 'feels_like': 18.77, 'temp_min': 18.75, 'temp_max': 20.35, 'pressure': 1010, 'humidity': 65}",10000.0,"{'speed': 7.72, 'deg': 10}",{'all': 0},1710685348,"{'type': 1, 'id': 6853, 'country': 'IL', 'sunrise': 1710647256, 'sunset': 1710690555}",7200,293308,Tirat Carmel,200,,
"{'lon': 62.9137, 'lat': 39.4816}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 19.63, 'feels_like': 18.28, 'temp_min': 19.63, 'temp_max': 19.63, 'pressure': 1016, 'humidity': 24, 'sea_level': 1016, 'grnd_level': 995}",10000.0,"{'speed': 2.33, 'deg': 14, 'gust': 2.71}",{'all': 72},1710685348,"{'country': 'TM', 'sunrise': 1710640588, 'sunset': 1710683813}",18000,1218420,Seydi,200,,
"{'lon': -57.6017, 'lat': -19.0047}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 33.16, 'feels_like': 40.16, 'temp_min': 33.16, 'temp_max': 33.16, 'pressure': 1011, 'humidity': 62}",10000.0,"{'speed': 3.09, 'deg': 360}",{'all': 20},1710685348,"{'type': 1, 'id': 8335, 'country': 'BR', 'sunrise': 1710669216, 'sunset': 1710713021}",-14400,3459352,Ladário,200,,
"{'lon': -3.9906, 'lat': 15.9322}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 38.14, 'feels_like': 34.8, 'temp_min': 38.14, 'temp_max': 38.14, 'pressure': 1009, 'humidity': 4, 'sea_level': 1009, 'grnd_level': 978}",10000.0,"{'speed': 6.39, 'deg': 76, 'gust': 5.51}",{'all': 0},1710685348,"{'country': 'ML', 'sunrise': 1710656527, 'sunset': 1710699982}",0,2452830,Niafunké,200,,
"{'lon': 125.4869, 'lat': 58.8353}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': -24.13, 'feels_like': -29.9, 'temp_min': -24.13, 'temp_max': -24.13, 'pressure': 1029, 'humidity': 99, 'sea_level': 1029, 'grnd_level': 979}",10000.0,"{'speed': 1.73, 'deg': 178, 'gust': 1.45}",{'all': 50},1710685093,"{'country': 'RU', 'sunrise': 1710625722, 'sunset': 1710668651}",32400,2019135,Nizhniy Kuranakh,200,,
"{'lon': 35.0078, 'lat': 29.5267}","[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,"{'temp': 26.92, 'feels_like': 26.22, 'temp_min': 26.92, 'temp_max': 26.92, 'pressure': 1007, 'humidity': 26}",5000.0,"{'speed': 6.17, 'deg': 10}",{'all': 75},1710685348,"{'type': 1, 'id': 7521, 'country': 'JO', 'sunrise': 1710647232, 'sunset': 1710690561}",10800,250774,Aqaba,200,,
"{'lon': -105.2842, 'lat': 55.1001}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': -13.86, 'feels_like': -17.65, 'temp_min': -14.88, 'temp_max': -13.86, 'pressure': 1035, 'humidity': 72}",10000.0,"{'speed': 1.54, 'deg': 80}",{'all': 40},1710685348,"{'type': 1, 'id': 696, 'country': 'CA', 'sunrise': 1710680975, 'sunset': 1710724144}",-21600,6050066,La Ronge,200,,
"{'lon': -57.7186, 'lat': -3.3836}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 27.26, 'feels_like': 31.37, 'temp_min': 27.26, 'temp_max': 27.26, 'pressure': 1013, 'humidity': 89, 'sea_level': 1013, 'grnd_level': 1009}",10000.0,"{'speed': 1.86, 'deg': 104, 'gust': 5.08}",{'all': 97},1710685348,"{'country': 'BR', 'sunrise': 1710669331, 'sunset': 1710712962}",-14400,3395062,Maués,200,,
"{'lon': 40.5178, 'lat': -12.974}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 28.35, 'feels_like': 32.99, 'temp_min': 28.35, 'temp_max': 28.35, 'pressure': 1011, 'humidity': 80, 'sea_level': 1011, 'grnd_level': 1006}",10000.0,"{'speed': 5.75, 'deg': 146, 'gust': 7.54}",{'all': 100},1710685094,"{'country': 'MZ', 'sunrise': 1710645703, 'sunset': 1710689447}",7200,1028918,Pemba,200,{'1h': 0.4},
"{'lon': -67.0449, 'lat': 18.0816}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 29.25, 'feels_like': 31.14, 'temp_min': 27.05, 'temp_max': 30.07, 'pressure': 1014, 'humidity': 58}",10000.0,"{'speed': 1.79, 'deg': 94, 'gust': 6.26}",{'all': 0},1710685349,"{'type': 2, 'id': 2003398, 'country': 'PR', 'sunrise': 1710671661, 'sunset': 1710715108}",-14400,4568104,San Germán,200,,
"{'lon': -169.9187, 'lat': -19.0595}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 26.94, 'feels_like': 30.46, 'temp_min': 26.94, 'temp_max': 26.94, 'pressure': 1008, 'humidity': 89}",10000.0,"{'speed': 1.03, 'deg': 10}",{'all': 75},1710685349,"{'type': 1, 'id': 7306, 'country': 'NU', 'sunrise': 1710696176, 'sunset': 1710739961}",-39600,4036284,Alofi,200,{'1h': 0.19},
"{'lon': 7.1681, 'lat': 4.4522}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 30.9, 'feels_like': 35.92, 'temp_min': 30.9, 'temp_max': 30.9, 'pressure': 1007, 'humidity': 65, 'sea_level': 1007, 'grnd_level': 1007}",10000.0,"{'speed': 4.52, 'deg': 194, 'gust': 3.39}",{'all': 15},1710685349,"{'country': 'NG', 'sunrise': 1710653799, 'sunset': 1710697355}",3600,2346812,Bonny,200,,
"{'lon': 95.3214, 'lat': 5.8933}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 29.07, 'feels_like': 33.46, 'temp_min': 29.07, 'temp_max': 29.07, 'pressure': 1011, 'humidity': 73, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 6.44, 'deg': 68, 'gust': 7.04}",{'all': 22},1710685349,"{'country': 'ID', 'sunrise': 1710632656, 'sunset': 1710676193}",25200,1214026,Sabang,200,,
"{'lon': 142.9478, 'lat': 53.5739}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': -11.33, 'feels_like': -17.59, 'temp_min': -11.33, 'temp_max': -11.33, 'pressure': 1010, 'humidity': 95, 'sea_level': 1010, 'grnd_level': 1008}",965.0,"{'speed': 3.41, 'deg': 281, 'gust': 7.3}",{'all': 100},1710685349,"{'country': 'RU', 'sunrise': 1710707747, 'sunset': 1710751010}",39600,2122614,Okha,200,,
"{'lon': 67.8239, 'lat': 29.0415}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.54, 'feels_like': 27.03, 'temp_min': 28.54, 'temp_max': 28.54, 'pressure': 1013, 'humidity': 15, 'sea_level': 1013, 'grnd_level': 1000}",10000.0,"{'speed': 1.68, 'deg': 265, 'gust': 1.84}",{'all': 0},1710685349,"{'country': 'PK', 'sunrise': 1710639361, 'sunset': 1710682684}",18000,1182872,Bhag,200,,
"{'lon': 138.4333, 'lat': 38.0833}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 4.16, 'feels_like': -2.11, 'temp_min': 4.16, 'temp_max': 4.16, 'pressure': 1010, 'humidity': 63, 'sea_level': 1010, 'grnd_level': 993}",10000.0,"{'speed': 12.32, 'deg': 289, 'gust': 16.83}",{'all': 100},1710685349,"{'country': 'JP', 'sunrise': 1710622476, 'sunset': 1710665684}",32400,1853371,Ryōtsu-minato,200,,
"{'lon': -76.4093, 'lat': 17.8815}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.79, 'feels_like': 33.37, 'temp_min': 28.79, 'temp_max': 28.79, 'pressure': 1015, 'humidity': 76, 'sea_level': 1015, 'grnd_level': 990}",10000.0,"{'speed': 5.59, 'deg': 80, 'gust': 7.38}",{'all': 5},1710685349,"{'type': 1, 'id': 7105, 'country': 'JM', 'sunrise': 1710673906, 'sunset': 1710717356}",-18000,3489440,Morant Bay,200,,
"{'lon': 78.3667, 'lat': 65.9667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': -5.78, 'feels_like': -12.78, 'temp_min': -5.78, 'temp_max': -5.78, 'pressure': 997, 'humidity': 95, 'sea_level': 997, 'grnd_level': 996}",1908.0,"{'speed': 6.13, 'deg': 196, 'gust': 12.62}",{'all': 100},1710685095,"{'country': 'RU', 'sunrise': 1710637082, 'sunset': 1710679904}",18000,1488414,Urengoy,200,,
"{'lon': 13.2667, 'lat': 27.5}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 24.17, 'feels_like': 23.16, 'temp_min': 24.17, 'temp_max': 24.17, 'pressure': 1020, 'humidity': 20, 'sea_level': 1020, 'grnd_level': 975}",10000.0,"{'speed': 6.56, 'deg': 11, 'gust': 7.61}",{'all': 0},1710685350,"{'country': 'LY', 'sunrise': 1710652437, 'sunset': 1710695790}",7200,2220309,Idrī,200,,
"{'lon': 30.7532, 'lat': -30.2867}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 20.82, 'feels_like': 21.12, 'temp_min': 20.82, 'temp_max': 20.82, 'pressure': 1021, 'humidity': 83, 'sea_level': 1021, 'grnd_level': 1016}",10000.0,"{'speed': 4.25, 'deg': 192, 'gust': 6.61}",{'all': 100},1710685350,"{'country': 'ZA', 'sunrise': 1710647917, 'sunset': 1710691918}",7200,956878,Scottburgh,200,{'1h': 0.24},
"{'lon': 106.3439, 'lat': 39.2342}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 2.41, 'feels_like': -1.39, 'temp_min': 2.41, 'temp_max': 2.41, 'pressure': 1029, 'humidity': 37, 'sea_level': 1029, 'grnd_level': 845}",10000.0,"{'speed': 4.11, 'deg': 296, 'gust': 7.95}",{'all': 4},1710685350,"{'country': 'CN', 'sunrise': 1710630175, 'sunset': 1710673384}",28800,1794971,Shitanjing,200,,
"{'lon': -2.14, 'lat': 51.3728}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 14.98, 'feels_like': 14.52, 'temp_min': 12.39, 'temp_max': 16.98, 'pressure': 1013, 'humidity': 76, 'sea_level': 1013, 'grnd_level': 1001}",10000.0,"{'speed': 4.67, 'deg': 246, 'gust': 8.7}",{'all': 83},1710685095,"{'type': 2, 'id': 2072720, 'country': 'GB', 'sunrise': 1710656243, 'sunset': 1710699378}",0,2642786,Melksham,200,,
"{'lon': 142.15, 'lat': -34.2}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 21.66, 'feels_like': 21.55, 'temp_min': 21.66, 'temp_max': 21.66, 'pressure': 1010, 'humidity': 64, 'sea_level': 1010, 'grnd_level': 1004}",10000.0,"{'speed': 4.39, 'deg': 61, 'gust': 7.63}",{'all': 0},1710685202,"{'country': 'AU', 'sunrise': 1710707576, 'sunset': 1710751563}",39600,2157698,Mildura,200,,
"{'lon': 62.5863, 'lat': 34.4811}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 16.63, 'feels_like': 15.34, 'temp_min': 16.63, 'temp_max': 16.63, 'pressure': 1017, 'humidity': 38, 'sea_level': 1017, 'grnd_level': 872}",10000.0,"{'speed': 3.09, 'deg': 287, 'gust': 3.34}",{'all': 10},1710685350,"{'country': 'AF', 'sunrise': 1710640642, 'sunset': 1710683916}",16200,1137807,Karukh,200,,
"{'lon': -69.5448, 'lat': -41.3427}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 10.46, 'feels_like': 8.37, 'temp_min': 10.46, 'temp_max': 10.46, 'pressure': 1009, 'humidity': 31, 'sea_level': 1009, 'grnd_level': 901}",10000.0,"{'speed': 8.48, 'deg': 268, 'gust': 10.7}",{'all': 100},1710685350,"{'country': 'AR', 'sunrise': 1710671887, 'sunset': 1710716081}",-10800,3853786,Ingeniero Jacobacci,200,,
"{'lon': 16.4333, 'lat': -28.55}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 20.62, 'feels_like': 20.49, 'temp_min': 20.62, 'temp_max': 20.62, 'pressure': 1012, 'humidity': 67, 'sea_level': 1012, 'grnd_level': 1008}",10000.0,"{'speed': 4.99, 'deg': 189, 'gust': 6.37}",{'all': 12},1710685096,"{'country': 'NA', 'sunrise': 1710651371, 'sunset': 1710695336}",7200,3354071,Oranjemund,200,,
"{'lon': 152.5167, 'lat': -32.1667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 16.83, 'feels_like': 17.18, 'temp_min': 16.83, 'temp_max': 16.83, 'pressure': 1015, 'humidity': 100, 'sea_level': 1015, 'grnd_level': 1014}",10000.0,"{'speed': 3.1, 'deg': 357, 'gust': 5.64}",{'all': 100},1710685096,"{'type': 2, 'id': 2002725, 'country': 'AU', 'sunrise': 1710705104, 'sunset': 1710749061}",39600,2166309,Forster,200,,
"{'lon': 119.8707, 'lat': -0.8917}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 25.19, 'feels_like': 26.27, 'temp_min': 25.19, 'temp_max': 25.19, 'pressure': 1012, 'humidity': 96, 'sea_level': 1012, 'grnd_level': 942}",10000.0,"{'speed': 1.45, 'deg': 123, 'gust': 1.32}",{'all': 100},1710685351,"{'country': 'ID', 'sunrise': 1710626730, 'sunset': 1710670338}",28800,1633034,Palu,200,,
"{'lon': -65.8938, 'lat': -47.7503}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 11.67, 'feels_like': 9.78, 'temp_min': 11.67, 'temp_max': 11.67, 'pressure': 1001, 'humidity': 34, 'sea_level': 1001, 'grnd_level': 998}",10000.0,"{'speed': 9.51, 'deg': 247, 'gust': 13.48}",{'all': 2},1710685351,"{'country': 'AR', 'sunrise': 1710670920, 'sunset': 1710715296}",-10800,3840104,Puerto Deseado,200,,
"{'lon': -81.2719, 'lat': -4.5772}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.42, 'feels_like': 30.22, 'temp_min': 28.42, 'temp_max': 28.42, 'pressure': 1009, 'humidity': 61}",10000.0,"{'speed': 5.14, 'deg': 150}",{'all': 0},1710685351,"{'type': 1, 'id': 8685, 'country': 'PE', 'sunrise': 1710674977, 'sunset': 1710718619}",-18000,3691582,Talara,200,,
